DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,mes_ultimo_unico_robo,municipio,metodo,hora,lugar,celular,efectivo_tarjetas,articulos_de_uso_personal,dispositivos,otra_pertenencia,arma_fuego,arma_blanca,otros_objetos,fuerza_fisica,drogas_sustancias,hizo_llamada,denuncia,lugar_denuncia,autoridad,razon_denuncia,buena_atencion,razon_de_satisfaccion,razon_no_denuncia,recuperacion_objeto,year
400509,237,2,1,2,"6395,50251585536",noviembre,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,si,Estación de Policía,policia,recuperar bienes,no,espera excesiva,,no,2018
400513,237,2,1,2,"3189,58667390584",julio,otro,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,miedo a represalias,no,2018
400532,237,2,1,2,"57,1123378711453",agosto,este municipio,raponazo,noche,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,no,no,,,,,,consideró innecesario,no,2018
400542,237,2,1,2,"41,994250549993",diciembre,este municipio,descuido,mañana,Residencia propia,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400547,237,2,1,2,"35,2281408992657",marzo,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,si,Estación de Policía,policia,justicia,si,,,no,2018
400552,237,4,1,4,"125,077982743136",octubre,este municipio,atraco,noche,Calle/Avenida,si,no,si,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400553,237,1,1,1,"129,080641972591",febrero,este municipio,descuido,mañana,Calle/Avenida,no,no,si,no,no,no,no,no,no,no,no,si,Reporte de objetos perdidos en línea,policia,requisito para tramite,,,,no,2018
400554,237,5,1,5,"115,955885194186",noviembre,este municipio,atraco,tarde,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,si,Estación de Policía,policia,recuperar bienes,si,,,no,2018
400555,237,3,1,3,"162,916693826129",diciembre,este municipio,atraco,noche,Transporte público,no,no,si,no,no,si,no,no,si,no,no,no,,,,,,consideró innecesario,no,2018
400555,237,6,1,6,"162,916693826129",diciembre,este municipio,atraco,noche,Transporte público,no,no,si,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400556,237,2,1,2,"121,799919142606",mayo,este municipio,atraco,mañana,Vehículo,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2018
400559,237,1,1,1,"114,844498108996",mayo,este municipio,atraco,tarde,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,no,si,Estación de Policía,policia,evitar ocurrencia,si,,,no,2018
400563,237,1,1,1,"121,602242191204",febrero,este municipio,atraco,tarde,Entretenimiento,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
400564,237,1,1,1,"109,560352002315",agosto,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,si,si,Fiscalía,policia,obligacion_ciudadana,no,info imprecisa,,no,2018
400565,237,1,1,1,"101,442813761195",mayo,este municipio,atraco,tarde,Vehículo,no,si,si,no,no,si,no,no,no,no,no,si,Reporte de objetos perdidos en línea,policia,requisito para tramite,,,,si,2018
400571,237,1,1,1,"108,933868811538",abril,este municipio,descuido,mañana,Residencia propia,no,si,si,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400572,237,5,1,5,"108,836151595209",enero,este municipio,atraco,madrugada,Calle/Avenida,no,si,si,no,no,no,no,si,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400574,237,2,1,2,"114,321519361219",mayo,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,si,si,Fiscalía,fiscalia,requisito para tramite,si,,,no,2018
400575,237,4,1,4,"112,315523779193",octubre,este municipio,atraco,tarde,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400575,237,5,1,5,"112,315523779193",abril,este municipio,raponazo,madrugada,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,miedo a represalias,no,2018
400575,237,8,1,8,"112,315523779193",febrero,este municipio,atraco,mañana,Transporte público,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2018
400578,237,1,1,1,"87,0696273909468",junio,este municipio,atraco,tarde,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400585,237,3,1,3,"121,746039363545",enero,este municipio,atraco,tarde,Calle/Avenida,no,no,no,si,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400587,237,2,1,2,"107,377021184294",enero,este municipio,atraco,mañana,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,falta de pruebas,no,2018
400596,237,3,1,3,"98,4818835352771",agosto,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400599,237,2,1,2,"103,36698380608",junio,este municipio,atraco,tarde,Calle/Avenida,si,si,si,no,no,si,no,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
400607,237,5,1,5,"116,166586013258",diciembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,si,no,,,,,,desconfianza en la justicia,no,2018
400607,237,9,1,9,"116,166586013258",mayo,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,si,no,,,,,,desconfianza en la justicia,no,2018
400613,237,2,1,2,"96,2043802088528",noviembre,este municipio,atraco,tarde,Residencia propia,si,no,no,no,no,si,no,no,no,no,si,no,,,,,,desconfianza en la justicia,no,2018
400613,237,3,1,3,"96,2043802088528",agosto,este municipio,atraco,madrugada,Trabajo/Estudio,no,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400614,237,1,1,1,"126,148280987824",abril,este municipio,atraco,mañana,Residencia propia,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400614,237,2,1,2,"126,148280987824",mayo,este municipio,atraco,mañana,Residencia propia,si,si,si,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400621,237,1,1,1,"151,467835688488",noviembre,este municipio,atraco,tarde,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400626,237,3,1,3,"125,851894738307",julio,este municipio,atraco,tarde,Calle/Avenida,no,no,si,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400632,237,1,1,1,"113,213368686263",junio,este municipio,atraco,tarde,Residencia propia,si,si,si,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400633,237,3,1,3,"110,63865654669",mayo,este municipio,atraco,noche,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400633,237,4,1,4,"110,63865654669",octubre,este municipio,atraco,noche,Calle/Avenida,si,si,si,no,si,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400636,237,4,1,4,"145,603312799514",diciembre,este municipio,cosquilleo,tarde,Mercado/Comercio,si,no,no,no,no,,,,,,no,no,,,,,,consideró innecesario,no,2018
400637,237,2,1,2,"115,531615744522",diciembre,este municipio,descuido,noche,Residencia propia,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400640,237,6,1,6,"118,043398015659",septiembre,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400641,237,1,1,1,"122,310242621429",noviembre,este municipio,atraco,noche,Residencia propia,si,no,no,no,no,si,no,no,no,no,si,no,,,,,,desconfianza en la justicia,no,2018
400647,237,1,1,1,"125,242603606196",julio,este municipio,descuido,tarde,Calle/Avenida,no,si,si,no,no,no,no,no,no,no,no,no,,,,,,trámites engorrosos,si,2018
400655,237,6,1,6,"102,616308151189",diciembre,este municipio,raponazo,mañana,Calle/Avenida,si,si,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400660,237,1,1,1,"127,433312572976",abril,este municipio,atraco,tarde,Transporte público,si,si,si,no,no,no,si,no,no,no,no,no,,,,,,miedo a represalias,no,2018
400664,237,1,1,1,"124,801142097866",marzo,otro,cosquilleo,,Calle/Avenida,no,si,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
400669,237,14,1,14,"149,64686178891",julio,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400673,237,4,1,4,"121,033242591394",marzo,este municipio,atraco,tarde,Calle/Avenida,no,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400673,237,5,1,5,"121,033242591394",marzo,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,si,si,denuncias en línea,policia,evitar ocurrencia,,,,no,2018
400676,237,1,1,1,"128,685286872745",septiembre,este municipio,raponazo,noche,Calle/Avenida,no,si,no,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400676,237,2,1,2,"128,685286872745",junio,este municipio,atraco,noche,Transporte público,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
400681,237,3,1,3,"128,026344624225",junio,este municipio,atraco,mañana,Residencia propia,si,si,si,no,no,si,no,no,no,no,si,no,,,,,,desconfianza en la justicia,no,2018
400699,237,1,1,1,"109,840824279637",septiembre,este municipio,atraco,mañana,Calle/Avenida,no,no,si,no,no,no,no,no,si,no,no,no,,,,,,consideró innecesario,no,2018
400702,237,1,1,1,"125,69544229701",diciembre,este municipio,descuido,tarde,Residencia propia,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400703,237,2,1,2,"118,925042945848",agosto,este municipio,atraco,tarde,Calle/Avenida,no,si,no,si,no,si,no,no,no,no,no,no,,,,,,miedo a represalias,no,2018
400707,237,1,1,1,"125,300087197164",diciembre,este municipio,atraco,tarde,Calle/Avenida,no,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400713,237,1,1,1,"113,75252095845",enero,este municipio,descuido,mañana,Calle/Avenida,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400714,237,2,1,2,"117,57790405589",marzo,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400721,237,2,1,2,"130,818512248558",febrero,este municipio,atraco,tarde,Trabajo/Estudio,si,si,si,si,no,no,si,no,si,no,si,si,Estación de Policía,policia,recuperar bienes,no,requisitos excesivos,,no,2018
400721,237,3,1,3,"130,818512248558",julio,este municipio,atraco,mañana,Calle/Avenida,si,si,no,no,no,si,no,no,si,no,no,si,denuncias en línea,policia,obligacion_ciudadana,,,,no,2018
400721,237,4,1,4,"130,818512248558",marzo,este municipio,atraco,mañana,Otro lugar,si,si,no,no,no,si,no,no,si,no,si,no,,,,,,desconocimiento del proceso,no,2018
400722,237,4,1,4,"125,497764148567",diciembre,este municipio,atraco,tarde,Trabajo/Estudio,si,si,no,no,no,si,no,no,si,no,si,no,,,,,,desconfianza en la justicia,no,2018
400722,237,1,1,1,"125,497764148567",diciembre,este municipio,atraco,tarde,Trabajo/Estudio,si,si,no,no,no,si,no,no,si,no,si,no,,,,,,desconfianza en la justicia,no,2018
400723,237,1,1,1,"132,52332523914",septiembre,este municipio,cosquilleo,mañana,Mercado/Comercio,no,si,no,no,no,,,,,,no,no,,,,,,consideró innecesario,no,2018
400723,237,2,1,2,"132,52332523914",junio,este municipio,atraco,tarde,Calle/Avenida,no,si,no,si,no,si,no,no,no,no,si,no,,,,,,desconfianza en la justicia,no,2018
400735,237,3,1,3,"129,619794244779",septiembre,este municipio,atraco,mañana,Calle/Avenida,si,si,si,no,no,si,no,no,no,no,si,no,,,,,,trámites engorrosos,no,2018
400741,237,2,1,2,"141,765274433119",diciembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400746,237,1,1,1,"106,422086540401",septiembre,este municipio,atraco,mañana,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400749,237,9,1,9,"142,814748987088",abril,este municipio,atraco,tarde,Trabajo/Estudio,no,si,no,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400754,237,3,1,3,"120,527147604591",junio,este municipio,raponazo,tarde,Transporte público,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400761,237,4,1,4,"145,603312799514",febrero,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,si,no,,,,,,desconocimiento del proceso,no,2018
400763,237,2,1,2,"125,69544229701",junio,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400777,237,6,1,6,"115,544271013478",noviembre,este municipio,atraco,mañana,Calle/Avenida,si,si,si,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400777,237,2,1,2,"115,544271013478",marzo,este municipio,atraco,tarde,Calle/Avenida,si,si,si,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,si,2018
400777,237,3,1,3,"115,544271013478",marzo,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400781,237,1,1,1,"113,678862646032",octubre,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,si,C.A.I.,policia,recuperar bienes,no,trato inadecuado,,no,2018
400792,237,2,1,2,"416,427650686789",julio,otro,raponazo,tarde,Mercado/Comercio,si,si,si,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400794,237,4,1,4,"515,899736666369",junio,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400802,237,7,1,7,"507,081620478789",febrero,este municipio,paseo millonario,madrugada,Vehículo,si,no,si,no,no,no,no,no,no,si,no,si,Estación de Policía,policia,requisito para tramite,si,,,no,2018
400821,237,1,1,1,"543,870445526089",enero,otro,raponazo,tarde,Transporte público,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400822,237,2,1,2,"457,096543670539",noviembre,otro,atraco,tarde,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400822,237,5,1,5,"457,096543670539",agosto,otro,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2018
400831,237,2,1,2,"416,427650686789",junio,otro,atraco,mañana,Vehículo,si,si,si,si,no,si,no,no,no,no,si,si,Fiscalía,fiscalia,requisito para tramite,si,,,no,2018
400846,237,3,1,3,"136,461837553001",diciembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,si,si,C.A.I.,policia,recuperar bienes,no,info imprecisa,,no,2018
400849,237,3,1,3,"118,032046505817",mayo,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400865,237,1,1,1,"135,528087403567",enero,este municipio,atraco,tarde,Calle/Avenida,no,no,si,no,no,no,si,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
400869,237,1,1,1,"101,432738797599",diciembre,este municipio,atraco,madrugada,Residencia propia,si,si,no,no,no,no,no,no,no,si,no,no,,,,,,desconfianza en la justicia,no,2018
400872,237,1,1,1,"128,044467915359",junio,este municipio,raponazo,noche,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,si,C.A.I.,fiscalia,justicia,si,,,no,2018
400873,237,2,1,2,"116,267468170883",noviembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,no,no,,,,,,consideró innecesario,no,2018
400874,237,2,1,2,"116,961964952862",junio,este municipio,atraco,tarde,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400882,237,1,1,1,"102,260871555837",febrero,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400883,237,1,1,1,"93,062924683919",febrero,este municipio,raponazo,tarde,Residencia propia,si,si,si,no,no,no,no,no,si,no,no,si,Estación de Policía,policia,recuperar bienes,no,trato inadecuado,,no,2018
400889,237,2,1,2,"776,099925990777",noviembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400891,237,1,1,1,"462,567462624241",febrero,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400897,237,1,1,1,"585,916898279721",octubre,otro,atraco,noche,Transporte público,si,si,no,no,no,si,no,no,no,no,no,si,Fiscalía,policia,obligacion_ciudadana,no,info imprecisa,,no,2018
400899,237,2,1,2,"454,082669463284",septiembre,este municipio,engaño,tarde,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400904,237,2,1,2,"585,916898279721",noviembre,este municipio,atraco,mañana,Calle/Avenida,si,no,si,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400908,237,3,1,3,"643,949718884304",abril,este municipio,atraco,noche,Residencia propia,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400908,237,4,1,4,"643,949718884304",agosto,este municipio,raponazo,noche,Calle/Avenida,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400916,237,1,1,1,"775,383614795861",agosto,este municipio,atraco,tarde,Residencia propia,no,si,no,no,no,si,no,no,no,no,no,no,,,,,,falta de pruebas,no,2018
400919,237,1,1,1,"438,331318580704",diciembre,este municipio,atraco,tarde,Mercado/Comercio,no,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400925,237,3,1,3,"321,516742770164",febrero,este municipio,atraco,mañana,Entretenimiento,si,no,no,no,no,no,si,no,no,no,si,no,,,,,,consideró innecesario,no,2018
400926,237,3,1,3,"835,861402365492",enero,este municipio,atraco,madrugada,Calle/Avenida,no,no,si,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400927,237,2,1,2,"620,665477799687",mayo,este municipio,descuido,mañana,Residencia propia,si,no,no,no,no,no,no,no,no,no,si,si,Fiscalía,fiscalia,evitar ocurrencia,si,,,no,2018
400928,237,2,1,2,"356,971700139219",mayo,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400930,237,1,1,1,"810,540740266755",julio,este municipio,atraco,tarde,Calle/Avenida,si,no,si,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400931,237,3,1,3,"321,516742770164",agosto,este municipio,atraco,noche,Calle/Avenida,si,no,si,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400931,237,5,1,5,"321,516742770164",octubre,este municipio,atraco,mañana,Calle/Avenida,si,si,si,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400932,237,2,1,2,"321,516742770164",diciembre,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,si,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2018
400932,237,3,1,3,"321,516742770164",marzo,este municipio,atraco,tarde,Residencia propia,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400932,237,4,1,4,"321,516742770164",septiembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400932,237,5,1,5,"321,516742770164",agosto,este municipio,atraco,tarde,Residencia propia,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400933,237,1,1,1,"730,499896113931",noviembre,este municipio,atraco,noche,Residencia propia,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400939,237,1,1,1,"720,369060233945",octubre,este municipio,atraco,noche,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,si,Estación de Policía,policia,obligacion_ciudadana,no,info imprecisa,,no,2018
400940,237,4,1,4,"339,469197154808",abril,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400940,237,1,1,1,"339,469197154808",junio,este municipio,atraco,mañana,Calle/Avenida,no,no,si,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400940,237,2,1,2,"339,469197154808",noviembre,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
400941,237,3,1,3,"321,516742770164",septiembre,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,si,si,Fiscalía,fiscalia,obligacion_ciudadana,si,,,no,2018
400942,237,2,1,2,"321,516742770164",junio,este municipio,atraco,tarde,Parque/Deporte,si,no,si,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400942,237,3,1,3,"321,516742770164",diciembre,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400948,237,2,1,2,"488,104399850374",marzo,este municipio,atraco,tarde,Residencia ajena,si,no,no,no,no,si,no,no,no,no,si,si,C.A.I.,policia,justicia,no,info imprecisa,,no,2018
400955,237,2,1,2,"848,100160013543",octubre,este municipio,atraco,noche,Calle/Avenida,no,si,si,no,no,si,no,no,no,no,no,si,C.A.I.,policia,obligacion_ciudadana,no,info imprecisa,,no,2018
400956,237,3,1,3,"1125,53544533115",diciembre,este municipio,descuido,mañana,Trabajo/Estudio,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400957,237,3,1,3,"727,886653144259",abril,este municipio,atraco,tarde,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400958,237,2,1,2,"321,516742770164",octubre,este municipio,raponazo,noche,Calle/Avenida,si,si,si,si,no,no,no,no,no,no,si,si,Fiscalía,fiscalia,evitar ocurrencia,no,requisitos excesivos,,no,2018
400958,237,4,1,4,"321,516742770164",diciembre,otro,raponazo,noche,Residencia ajena,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400964,237,2,1,2,"566,509700887722",diciembre,este municipio,descuido,tarde,Calle/Avenida,no,no,no,no,si,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400964,237,3,1,3,"566,509700887722",marzo,este municipio,atraco,tarde,Residencia ajena,no,si,si,no,no,no,no,no,no,no,no,si,Estación de Policía,policia,obligacion_ciudadana,no,info imprecisa,,no,2018
400970,237,6,1,6,"904,059253138604",noviembre,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
400975,237,3,1,3,"321,516742770164",diciembre,este municipio,atraco,noche,Trabajo/Estudio,si,no,no,no,no,si,no,no,no,no,si,no,,,,,,desconfianza en la justicia,no,2018
400976,237,1,1,1,"600,210320457179",diciembre,este municipio,descuido,mañana,Residencia propia,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400979,237,1,1,1,"910,244322701014",marzo,este municipio,atraco,mañana,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400982,237,2,1,2,"476,566518536977",marzo,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,si,no,no,no,no,si,Estación de Policía,policia,justicia,si,,,no,2018
400990,237,2,1,2,"338,50826120516",abril,este municipio,atraco,mañana,Calle/Avenida,si,si,si,no,no,si,no,no,no,no,si,no,,,,,,desconfianza en la justicia,si,2018
400994,237,3,1,3,"451,048524462501",marzo,este municipio,atraco,mañana,Calle/Avenida,si,no,si,no,no,si,no,no,si,no,no,si,Estación de Policía,policia,requisito para tramite,si,,,no,2018
400996,237,1,1,1,"690,910866439409",mayo,este municipio,atraco,noche,Calle/Avenida,si,no,si,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400997,237,2,1,2,"409,446450618432",marzo,este municipio,atraco,noche,Calle/Avenida,si,no,si,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
400999,237,1,1,1,"519,276793054814",abril,otro,atraco,noche,Calle/Avenida,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
401010,237,4,1,4,"577,952384957901",mayo,este municipio,cosquilleo,noche,Calle/Avenida,no,no,si,no,no,,,,,,no,si,Estación de Policía,policia,justicia,si,,,si,2018
401012,237,1,1,1,"434,719189749731",abril,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
401012,237,2,1,2,"434,719189749731",abril,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
401013,237,2,1,2,"476,709059657045",febrero,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,si,no,,,,,,desconfianza en la justicia,no,2018
401014,237,2,1,2,"385,702453987731",febrero,este municipio,engaño,noche,Mercado/Comercio,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
401015,237,1,1,1,"385,702453987731",septiembre,este municipio,raponazo,tarde,Calle/Avenida,no,si,no,no,no,no,no,no,no,no,no,si,denuncias en línea,policia,obligacion_ciudadana,,,,si,2018
401017,237,1,1,1,"385,702453987731",agosto,otro,descuido,mañana,Parque/Deporte,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
401017,237,2,1,2,"385,702453987731",agosto,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,si,Fiscalía,fiscalia,evitar ocurrencia,no,trato inadecuado,,no,2018
401018,237,1,1,1,"385,702453987731",septiembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
401018,237,2,1,2,"385,702453987731",agosto,este municipio,atraco,noche,Residencia ajena,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,otro problema,no,2018
401018,237,3,1,3,"385,702453987731",julio,este municipio,atraco,noche,Parque/Deporte,si,si,no,no,no,si,si,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
401023,237,3,1,3,"385,702453987731",octubre,este municipio,atraco,mañana,Trabajo/Estudio,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
401024,237,1,1,1,"385,702453987731",noviembre,este municipio,descuido,madrugada,Residencia propia,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2018
401024,237,3,1,3,"385,702453987731",diciembre,este municipio,descuido,mañana,Residencia propia,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2018
401025,237,2,1,2,"385,702453987731",julio,este municipio,descuido,mañana,Residencia propia,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
