DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,mes_ultimo_unico_robo,municipio,metodo,hora,lugar,celular,efectivo_tarjetas,articulos_de_uso_personal,dispositivos,otra_pertenencia,arma_fuego,arma_blanca,otros_objetos,fuerza_fisica,drogas_sustancias,hizo_llamada,denuncia,lugar_denuncia,autoridad,razon_denuncia,buena_atencion,razon_de_satisfaccion,razon_no_denuncia,recuperacion_objeto,year
439306,237,3,1,3,"93,158228026627",7,1,1,3,2,1,2,2,2,2,,,,,,2,2,,,,,,7.0,2,2018
439319,237,4,1,4,"73,6069467498197",2,1,4,2,2,2,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
439320,237,1,1,1,"37,5827910840418",7,1,4,3,2,2,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439324,237,3,1,3,"87,8863602310463",2,1,7,3,7,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,1,2018
439325,237,1,1,1,"84,2902032432595",1,1,1,3,2,2,1,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
439351,237,3,1,3,"74,6739566710438",12,2,2,4,9,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439353,237,2,1,2,"82,6971025327716",7,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439358,237,4,1,4,"76,2313556977335",2,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439366,237,1,1,1,"79,8602923693551",12,1,3,4,2,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439382,237,1,2,1,"59,3235523690106",11,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439388,237,1,1,1,"67,1682215222947",9,1,4,1,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439390,237,1,1,1,"54,9602531273024",5,1,4,4,5,1,1,1,2,2,1.0,1.0,2.0,2.0,2.0,1,1,1.0,1.0,6.0,2.0,4.0,,2,2018
439398,237,2,1,2,"54,3814224682305",8,2,1,3,5,1,1,2,2,2,,,,,,2,2,,,,,,5.0,1,2018
439422,237,1,1,1,"54,8042639482157",11,1,2,3,2,1,1,1,1,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439428,237,2,1,2,"307,00736327773",12,1,1,3,2,2,1,2,2,2,,,,,,2,1,2.0,2.0,6.0,1.0,,,2,2018
439433,237,3,1,3,"325,377859724562",11,2,3,4,2,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439441,237,2,1,2,"349,17437068243",3,1,4,3,2,2,2,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
439441,237,5,1,5,"349,17437068243",8,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,3.0,1.0,5.0,2.0,1.0,,2,2018
439448,237,4,1,4,"346,582752648726",2,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
439449,237,1,1,1,"279,298647314196",6,1,4,3,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,1,1,3.0,1.0,2.0,1.0,,,2,2018
439503,237,1,1,1,"668,061430588826",11,2,4,3,10,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,3.0,1.0,,,2,2018
439505,237,1,1,1,"42,9639160379132",8,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2018
439506,237,1,1,1,"38,8762313640826",9,1,4,4,11,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439531,237,1,1,1,"38,6946678661475",8,1,4,4,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
439535,237,1,1,1,"42,3427583309645",6,2,7,1,9,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439542,237,3,1,3,"41,2177746282224",12,1,4,4,4,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439553,237,2,1,2,"38,1243930789804",7,1,4,2,2,1,1,1,1,2,1.0,2.0,2.0,2.0,2.0,1,1,1.0,2.0,5.0,1.0,,,2,2018
439562,237,2,1,2,"24,9831324985433",11,1,7,2,7,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439569,237,5,1,5,"40,8479315934384",12,1,4,4,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2018
439573,237,1,2,1,"49,3674739029528",6,1,2,1,8,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439587,237,1,1,1,"50,5813341501295",11,1,4,1,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439613,237,1,1,1,"42,3427583309645",5,1,4,4,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,2.0,2.0,5.0,1.0,,,2,2018
439614,237,1,1,1,"40,2335757049724",8,1,4,4,7,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,4.0,1.0,5.0,,,,2,2018
439616,237,1,1,1,"46,4556558516459",6,1,4,2,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439619,237,2,1,2,"44,8658650930394",2,1,1,3,2,1,2,2,2,2,,,,,,2,1,4.0,1.0,1.0,,,,2,2018
439643,237,1,1,1,"43,9481149611632",10,1,7,4,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439653,237,3,1,3,"32,9866023879968",11,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439660,237,5,1,5,"36,4374092115671",10,1,7,1,7,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439694,237,1,1,1,"38,9270285042953",6,1,4,4,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439709,237,4,1,4,"57,2860755434999",9,2,4,4,4,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439759,237,1,1,1,"3393,47191080448",3,1,4,2,2,2,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,1,2.0,2.0,2.0,2.0,1.0,,2,2018
439767,237,2,1,2,"2476,0769806331",11,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,1,1.0,1.0,4.0,1.0,,,2,2018
439804,237,1,1,1,"141,203646823326",4,1,1,2,3,2,1,2,2,2,,,,,,2,2,,,,,,6.0,2,2018
439814,237,2,1,2,"109,144458168962",9,1,4,4,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,2.0,2.0,2.0,,2,2018
439819,237,2,1,2,"1044,16348976263",11,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439820,237,2,1,2,"1243,06497871649",10,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,3.0,1.0,5.0,1.0,,,2,2018
439820,237,3,1,3,"1243,06497871649",3,1,4,1,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439825,237,2,1,2,"2218,51327764934",9,1,4,4,2,1,1,2,2,2,2.0,2.0,1.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439826,237,1,1,1,"2226,47139378774",9,1,4,4,11,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439831,237,1,1,1,"2321,78564900363",6,1,4,2,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,2.0,2.0,3.0,,2,2018
439837,237,1,1,1,"1268,55274354797",11,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439842,237,1,1,1,"1373,86120690292",12,1,7,4,4,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439847,237,2,1,2,"1044,16348976263",6,1,4,2,5,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,4.0,1.0,1.0,,,,2,2018
439856,237,1,1,1,"1134,74440365614",2,1,4,3,2,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439856,237,3,1,3,"1134,74440365614",8,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
439857,237,2,1,2,"1082,08714499173",8,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
439860,237,3,1,3,"619,959177248338",3,1,4,2,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439871,237,3,1,3,"1499,93316710791",7,1,4,4,2,1,1,1,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,5.0,2,2018
439875,237,1,1,1,"47,3335424876562",10,1,1,3,3,1,2,2,2,2,,,,,,2,1,2.0,2.0,4.0,1.0,,,2,2018
439879,237,1,1,1,"64,2733327367201",9,1,7,3,2,1,1,1,1,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439888,237,2,1,2,"70,7344904483209",9,1,3,2,2,1,1,1,2,2,2.0,2.0,2.0,1.0,2.0,2,1,5.0,1.0,6.0,,,,2,2018
439893,237,1,1,1,"64,2733327367201",6,1,4,2,7,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,1,1,3.0,1.0,4.0,2.0,3.0,,2,2018
439893,237,2,1,2,"64,2733327367201",6,1,4,2,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,1,1.0,1.0,1.0,2.0,3.0,,2,2018
439903,237,4,1,4,"60,3393241885126",11,1,3,4,7,1,2,1,2,2,2.0,1.0,2.0,1.0,2.0,1,2,,,,,,3.0,2,2018
439904,237,3,1,3,"83,1490250601357",11,2,4,3,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439911,237,2,1,2,"60,3393241885126",2,1,1,2,2,1,2,2,2,2,,,,,,2,2,,,,,,6.0,2,2018
439911,237,3,1,3,"60,3393241885126",12,1,4,4,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439916,237,3,1,3,"81,9471188530198",4,1,7,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439916,237,6,1,6,"81,9471188530198",3,1,4,3,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,1.0,1.0,,,2,2018
439925,237,1,1,1,"112,6436987253",8,1,4,4,7,1,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439925,237,2,1,2,"112,6436987253",8,1,7,3,2,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439926,237,1,1,1,"78,795740136276",3,1,7,2,2,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
439930,237,1,1,1,"56,1405962294452",11,1,4,2,5,2,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439936,237,2,1,2,"48,9603056534279",3,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
439968,237,1,1,1,"71,0592722788373",2,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
439977,237,1,1,1,"71,2103887793938",6,1,4,4,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,4.0,1.0,,,2,2018
439987,237,1,1,1,"65,1421272842288",7,1,4,2,2,1,2,1,2,2,2.0,1.0,2.0,2.0,2.0,1,1,3.0,1.0,3.0,2.0,1.0,,2,2018
440006,237,4,1,4,"42,736215262325",2,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
440113,237,3,1,3,"52,4634446293874",11,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
440217,237,1,1,1,"466,682997388745",1,1,4,1,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
440218,237,3,1,3,"290,587787927102",5,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
440221,237,2,1,2,"245,406810809369",1,1,1,2,5,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
440224,237,3,1,3,"166,569288336976",7,1,4,4,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
440226,237,3,1,3,"276,225959659025",6,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,1,1.0,1.0,5.0,1.0,,,2,2018
440230,237,3,1,3,"254,049876538566",10,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2018
440241,237,1,1,1,"334,584343151844",9,1,4,1,2,2,1,1,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,6.0,2,2018
440241,237,2,1,2,"334,584343151844",9,1,4,3,2,1,1,2,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,6.0,2,2018
440243,237,1,1,1,"350,662224941128",8,1,4,3,2,1,2,2,2,2,2.0,2.0,1.0,2.0,2.0,2,2,,,,,,1.0,2,2018
440243,237,3,1,3,"350,662224941128",6,1,1,4,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
440246,237,1,1,1,"175,624915916474",11,1,4,3,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,1,1,1.0,1.0,5.0,1.0,,,2,2018
440250,237,2,1,2,"264,370769040966",9,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,2.0,2,2018
440250,237,5,1,5,"264,370769040966",6,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,1,4.0,1.0,1.0,,,,2,2018
440275,237,2,1,2,"385,668573412173",6,1,4,2,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,1,3.0,1.0,2.0,1.0,,,2,2018
440282,237,1,1,1,"292,716403298611",2,1,4,4,2,1,1,1,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,5.0,2,2018
440292,237,1,1,1,"295,816143505186",11,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,2.0,2.0,2.0,1.0,,2,2018
440295,237,1,1,1,"496,613191104989",7,1,7,3,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
440300,237,1,1,1,"333,28282616813",8,1,4,4,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,3.0,1,2018
440313,237,1,1,1,"43,8343480554594",12,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2018
440319,237,5,1,5,"63,1842052805547",1,1,4,4,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,1,1,3.0,1.0,5.0,2.0,1.0,,2,2018
440321,237,2,1,2,"52,131141395659",11,1,1,4,2,1,2,2,2,2,,,,,,2,2,,,,,,7.0,2,2018
440323,237,2,1,2,"42,1216606645888",9,1,4,4,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
440324,237,1,1,1,"52,2391870173372",1,1,4,4,2,1,2,1,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
440324,237,2,1,2,"52,2391870173372",8,1,7,4,8,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2018
440330,237,1,1,1,"44,6150769970923",2,1,1,3,2,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
440338,237,2,1,2,"33,4897211410837",4,1,3,1,2,2,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
440340,237,1,1,1,"42,5754409088056",11,1,1,4,2,1,2,2,2,2,,,,,,2,1,5.0,1.0,2.0,,,,2,2018
440343,237,2,1,2,"46,6108415582246",1,1,4,3,2,1,1,1,2,2,1.0,2.0,2.0,1.0,2.0,2,1,3.0,1.0,6.0,1.0,,,2,2018
440344,237,2,1,2,"57,9872750576267",10,1,3,4,2,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,6.0,,,,2,2018
440346,237,1,1,1,"63,2179744955249",10,1,3,4,4,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,5.0,,,,2,2018
440348,237,1,1,1,"39,1939376542189",4,1,3,2,2,2,1,1,2,2,2.0,2.0,2.0,1.0,2.0,2,1,4.0,1.0,6.0,,,,2,2018
440349,237,2,1,2,"55,8010705915192",3,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
440350,237,3,1,3,"48,6504776465113",10,1,4,4,2,1,1,1,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
440352,237,2,1,2,"46,654713085379",7,1,4,4,1,1,2,2,2,2,2.0,1.0,2.0,1.0,2.0,2,1,4.0,1.0,1.0,,,,2,2018
440355,237,2,1,2,"62,437245553892",3,1,3,3,2,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,1,1,3.0,1.0,5.0,1.0,,,2,2018
440357,237,1,1,1,"50,8732201882279",3,1,1,4,2,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
440360,237,1,1,1,"43,1291918698543",2,1,3,3,2,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
440363,237,1,1,1,"71,7740429650074",1,1,4,3,2,2,2,1,2,2,2.0,1.0,2.0,2.0,2.0,1,2,,,,,,3.0,2,2018
440365,237,1,1,1,"55,94763896934",11,1,3,2,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
440372,237,1,1,1,"53,6935852181475",11,1,3,3,2,1,2,1,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
440378,237,1,1,1,"43,8129634412158",7,1,4,4,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,1,3.0,1.0,6.0,1.0,,,2,2018
440378,237,3,1,3,"43,8129634412158",11,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
440384,237,2,1,2,"66,5433435271092",5,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
440386,237,1,1,1,"42,5754409088056",5,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
440400,237,1,1,1,"50,8732201882279",4,1,4,4,2,1,2,2,2,2,1.0,1.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
440402,237,1,1,1,"50,8732201882279",9,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
440412,237,1,1,1,"51,4708426764309",10,1,4,3,2,1,1,1,1,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,6.0,2,2018
440415,237,1,1,1,"47,3915704998575",9,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
440423,237,2,1,2,"57,9872750576267",8,1,4,3,2,1,2,1,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,6.0,2,2018
440425,237,3,1,3,"62,437245553892",12,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,2,,,,,,3.0,2,2018
440438,237,1,1,1,"61,1783384072382",9,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
440450,237,3,1,3,"57,464835306054",8,1,3,4,2,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,1,2.0,2.0,5.0,1.0,,,2,2018
440493,237,2,1,2,"44,6150769970923",2,1,4,1,2,2,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
440496,237,6,1,6,"48,7096677154325",3,1,3,4,2,2,2,1,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,5.0,2,2018
440497,237,1,1,1,"65,4013406293944",7,1,3,1,6,1,2,1,2,2,2.0,1.0,2.0,1.0,2.0,2,1,5.0,1.0,4.0,,,,2,2018
440499,237,2,1,2,"98,5780907886812",9,1,4,2,2,1,1,2,2,2,2.0,1.0,2.0,1.0,2.0,2,1,4.0,1.0,4.0,,,,2,2018
440508,237,1,1,1,"65,4426969786704",12,1,4,4,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
440508,237,2,1,2,"65,4426969786704",12,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
440524,237,2,1,2,"77,1503513241719",6,1,4,2,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,2.0,2,2018
440535,237,2,1,2,"56,4891400980334",7,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,1,1.0,1.0,5.0,2.0,3.0,,2,2018
440540,237,2,1,2,"84,438198209733",12,1,4,4,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
440543,237,1,1,1,"93,0726959293575",10,1,7,3,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,3.0,,,,2,2018
440544,237,4,1,4,"82,782634630041",10,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
440550,237,2,1,2,"65,4013406293944",11,1,3,1,9,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,3.0,1.0,4.0,1.0,,,2,2018
441031,237,2,1,2,"117,961880776211",3,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
441216,237,2,1,2,"97,5955583076422",3,1,4,2,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
441249,237,2,1,2,"97,5955583076422",8,1,4,3,2,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2018
441253,237,1,1,1,"102,260871555837",11,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,1,1.0,1.0,5.0,1.0,,,2,2018
441254,237,1,1,1,"131,881648405315",12,1,4,1,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,1,3.0,2.0,4.0,1.0,,,2,2018
441263,237,1,2,1,"87,5883900697351",1,1,4,3,2,1,2,2,2,1,1.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,1,2018
441263,237,2,2,2,"87,5883900697351",6,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,3.0,2,2018
441301,237,1,1,1,"101,379930102001",12,1,4,3,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2018
441312,237,1,1,1,"116,994110336433",6,1,4,4,2,2,2,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
441390,237,1,1,1,"97,2214273929599",8,2,3,3,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,9.0,1,2018
441459,237,1,1,1,"753,410500838704",5,1,2,3,1,2,2,2,1,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
441460,237,1,1,1,"895,984616710824",8,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
441462,237,1,1,1,"1373,86120690292",1,1,4,4,7,2,2,2,1,1,2.0,2.0,2.0,2.0,2.0,1,2,,,,,,3.0,2,2018
441464,237,1,1,1,"1160,89282450181",6,1,1,4,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
441468,237,1,1,1,"692,751834532148",12,1,4,3,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,2.0,2,2018
441473,237,3,1,3,"934,875968338474",11,1,4,1,4,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,1,1.0,1.0,2.0,2.0,1.0,,2,2018
441474,237,1,1,1,"1113,23569689387",10,1,3,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
441476,237,2,1,2,"1225,6289572624",6,1,1,2,5,1,1,2,2,2,,,,,,2,1,4.0,1.0,5.0,,,,2,2018
441479,237,2,1,2,"1045,28360313354",3,1,4,4,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,1,2,,,,,,3.0,2,2018
441479,237,3,1,3,"1045,28360313354",5,1,4,4,4,1,2,2,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
441481,237,2,1,2,"1202,31904999081",12,1,1,3,5,2,1,2,2,2,,,,,,2,2,,,,,,7.0,2,2018
441484,237,2,1,2,"910,712166172261",10,1,1,4,5,1,2,2,2,2,,,,,,2,1,4.0,1.0,6.0,,,,2,2018
441485,237,2,1,2,"1243,06497871649",6,1,4,4,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
441486,237,2,1,2,"927,232208996606",12,1,1,3,2,1,2,2,2,2,,,,,,2,1,4.0,1.0,4.0,,,,2,2018
441486,237,3,1,3,"927,232208996606",1,1,7,3,2,2,2,2,1,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,5.0,,,,2,2018
441488,237,1,1,1,"975,763035184566",2,1,4,3,2,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,2.0,2.0,5.0,,2,2018
441488,237,2,1,2,"975,763035184566",4,1,1,3,5,1,2,2,2,2,,,,,,1,1,4.0,1.0,5.0,,,,2,2018
441489,237,2,1,2,"1239,55046403494",3,1,2,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,5.0,,,,2,2018
441489,237,3,1,3,"1239,55046403494",7,1,7,2,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2018
441496,237,1,1,1,"1044,16348976263",9,1,1,3,2,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
441496,237,2,1,2,"1044,16348976263",9,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
441500,237,2,1,2,"910,712166172261",3,1,4,2,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,3.0,1.0,4.0,1.0,,,2,2018
