DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P578;P1341;P1229;P1335;P1338;P1339S3;P1339S5;P1339S1;P1339S2;P1339S6;P580S1;P580S2;P580S3;P580S5;P580S6;P1598;P1324;P582;P583;P1114;P1599;P1600;P1113;P1318
639944;237;2;1;2;22,2151238886826;12;1;3;4;1;2;2;1;2;2;2;2;2;1;2;2;2; ; ; ; ; ;3;1
639946;237;1;1;1;97,2494542583019;11;1;3;4;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;5;2;1; ;2
639947;237;3;1;3;54,0274745879455;12;2;5;3;2;2;1;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;4;2
639951;237;8;1;8;46,6057573722088;12;1;4;4;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
639954;237;1;1;1;26,7398880865762;12;1;3;4;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;4;2
639957;237;1;1;1;37,9436538442465;9;1;7;3;11;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;4;2
640006;237;1;1;1;1388,86214369586;12;1;4;3;5;1;1;1;2;2;1;2;2;2;2;2;1;5; ;6; ; ; ;2
640016;237;2;1;2;585,780765885723;11;2;4;2;2;1;1;2;2;2;2;1;2;2;2;2;1;5; ;6; ; ; ;2
640030;237;2;1;2;13,009907144881;6;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
640052;237;1;1;1;750,716542583195;10;1;4;3;2;1;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
640064;237;1;1;1;639,125989993581;10;2;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;4;2
640092;237;1;1;1;1289,94102052204;3;1;1;2;5;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;7;2
640092;237;2;1;2;1289,94102052204;2;1;1;4;5;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;7;2
640093;237;1;1;1;1511,58286538789;7;1;1;3;5;1;2;2;2;2; ; ; ; ; ;2;1;1;1;2;2;2; ;2
640102;237;1;1;1;1621,85236717277;3;1;1;3;5;1;2;2;2;2; ; ; ; ; ;1;1;1;1;4;1; ; ;2
640108;237;1;1;1;1219,88111154223;11;1;7;4;2;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640114;237;1;1;1;1019,51070695114;10;1;1;3;2;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
640121;237;2;1;2;675,193269401714;6;1;3;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;4;2
640123;237;2;1;2;780,439361344461;4;1;3;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;7;2
640124;237;2;1;2;787,492330473565;3;1;4;3;2;2;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;7;2
640145;237;3;1;3;50,1373379549296;12;1;4;4;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;2;1; ; ;2
640148;237;2;1;2;60,3633384219221;12;1;7;3;11;2;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640175;237;1;1;1;59,0039662612038;12;1;3;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
640177;237;2;1;2;110,516119989886;6;1;4;4;7;1;2;2;2;2;1;2;2;2;2;1;1;4; ;6; ; ; ;2
640184;237;1;1;1;54,877564439421;12;1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640200;237;2;1;2;91,8011433023083;4;1;3;3;4;1;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;6;2
640210;237;1;1;1;53,2291271989697;11;1;3;4;2;1;1;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640216;237;1;1;1;65,5903793305589;6;1;3;3;2;1;1;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640228;237;1;1;1;129,442485285227;6;1;7;2;2;2;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
640249;237;1;1;1;961,91785370509;1;1;3;2;2;2;1;2;2;2;2;2;2;1;2;2;1;4; ;2; ; ; ;2
640264;237;1;1;1;88,2098915343635;2;1;3;4;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;5;1; ; ;2
640282;237;2;1;2;118,016911852766;8;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;4;2
640292;237;2;1;2;1467,30654942703;12;1;3;4;2;1;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;7;2
640411;237;2;1;2;492,174807343381;9;1;1;3;2;1;2;2;2;2; ; ; ; ; ;2;1;2;2;2;2;4; ;2
640417;237;2;1;2;561,169079485474;10;1;4;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640424;237;1;1;1;261,127823324806;10;1;4;4;2;1;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;2;1
640436;237;3;1;3;544,351592273937;8;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;7;2
640459;237;3;1;3;341,865053807596;8;1;4;3;5;1;2;2;2;2;2;2;2;1;2;2;1;5; ;6; ; ; ;2
640460;237;1;1;1;222,835032214163;3;1;4;1;2;1;1;1;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
640462;237;1;1;1;174,085215549871;12;1;1;4;4;1;2;2;2;2; ; ; ; ; ;1;1;4; ;5; ; ; ;2
640462;237;2;1;2;174,085215549871;8;1;4;2;2;1;1;2;1;2;1;2;2;2;2;2;1;4; ;6; ; ; ;2
640486;237;2;1;2;578,079366548814;6;1;1;2;5;1;1;1;2;2; ; ; ; ; ;1;1;4; ;5; ; ; ;2
640510;237;2;1;2;300,241307802591;4;1;4;4;5;1;1;1;2;2;1;2;2;2;2;2;2; ; ; ; ; ;6;2
640510;237;3;1;3;300,241307802591;6;1;3;2;2;1;1;1;2;1;2;2;2;1;2;2;2; ; ; ; ; ;4;2
640511;237;1;1;1;492,136310423488;6;1;5;4;2;1;1;1;2;2;1;2;2;2;2;2;1;5; ;6; ; ; ;2
640517;237;1;1;1;195,424771652555;8;1;3;2;7;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
640517;237;2;1;2;195,424771652555;8;1;3;2;7;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
640520;237;2;1;2;409,251980844002;7;1;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;4;2
640532;237;1;1;1;273,492043046077;5;1;7;3;1;2;1;2;2;2;2;2;1;2;2;2;1;2;2;6;1; ; ;1
640565;237;1;1;1;47,3144624490276;2;1;3;2;2;2;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;1;2
640566;237;3;1;3;47,2612256479203;1;1;1;3;11;1;2;2;2;2; ; ; ; ; ;2;1;4; ;4; ; ; ;2
640569;237;1;1;1;44,9709412878149;10;1;3;3;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;6;1; ; ;2
640570;237;1;1;1;50,8562975491331;12;1;7;9;9;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ;6;2
640572;237;2;1;2;47,8552710757083;6;1;3;9;2;1;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640583;237;1;1;1;34,5953264528683;10;1;3;2;2;1;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640590;237;3;1;3;52,5936337044946;10;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640594;237;2;1;2;52,6407981832792;2;1;3;2;2;1;1;1;1;2;2;2;2;2;2;1;1;4; ;5; ; ; ;2
640595;237;2;1;2;47,9276336155104;4;1;4;4;2;1;1;2;2;2;2;1;2;2;2;2;1;4; ;5; ; ; ;2
640595;237;1;1;1;47,9276336155104;8;1;4;3;2;1;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
640597;237;1;1;1;38,8494961897723;6;1;3;3;2;1;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;3;2
640605;237;1;1;1;62,1160233468472;10;1;4;4;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;4;2
640605;237;3;1;3;62,1160233468472;7;1;4;4;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;5;1; ; ;2
640607;237;1;1;1;41,0225204648592;8;1;3;3;2;1;1;2;2;2;2;2;2;1;2;2;1;4; ;6; ; ; ;2
640611;237;1;1;1;56,1953027625112;7;1;3;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ; ; ; ; ;7;2
640614;237;1;1;1;60,3382983742298;3;1;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
640616;237;5;1;5;59,5234744302487;11;1;4;2;2;2;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;7;2
640626;237;2;1;2;44,2865136117455;9;1;3;4;1;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640627;237;2;1;2;53,3188584208637;3;1;3;4;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;5;2;1; ;2
640628;237;1;1;1;48,9658721053345;3;1;1;9;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
640635;237;1;1;1;52,305915428453;8;1;3;4;2;1;2;1;2;2;2;2;2;1;2;2;2; ; ; ; ; ;6;2
640637;237;1;1;1;50,4050419348664;5;1;1;3;6;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
640638;237;4;1;4;55,3979195513674;12;1;4;4;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
640648;237;3;1;3;46,9653961312344;6;1;1;4;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;1;2
640655;237;1;1;1;55,6693487534513;8;1;4;4;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
640659;237;1;1;1;52,2331201643235;6;1;1;3;2;2;1;2;2;2; ; ; ; ; ;1;1;4; ;6; ; ; ;2
640660;237;1;1;1;52,571624943364;8;1;7;4;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
640664;237;1;1;1;52,571624943364;6;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640670;237;3;1;3;50,7557625467331;3;1;4;3;2;1;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
640671;237;1;1;1;44,8870891770753;12;1;3;2;2;1;1;1;2;2;2;2;2;1;2;2;2; ; ; ; ; ;8;2
640673;237;2;1;2;36,2372980429959;10;1;4;4;2;1;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
640675;237;2;1;2;76,0682630168569;2;1;2;3;2;2;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
640678;237;1;1;1;65,0662647857196;8;1;1;3;2;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
640682;237;1;1;1;63,0859499320368;2;1;7;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640693;237;1;1;1;49,9027055133239;5;1;4;4;2;1;1;2;2;2;2;1;2;2;2;2;1;3;1;5;2;3; ;2
640694;237;2;1;2;31,2447099152716;7;1;3;2;2;1;1;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;7;2
640698;237;3;1;3;72,0940138299175;5;1;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
640702;237;1;1;1;55,3625386767994;6;1;4;3;2;1;1;1;2;2;2;1;2;2;2;2;1;2;2;2;2;3; ;2
640709;237;1;1;1;47,7349734816649;11;1;3;3;2;1;2;2;2;2;2;2;2;1;2;1;1;4; ;4; ; ; ;2
640710;237;1;1;1;35,0938654555195;12;1;1;3;2;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
640724;237;2;1;2;42,8468989207187;11;1;1;3;11;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;8;2
640793;237;4;1;4;77,0056210071773;1;1;3;4;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
640817;237;2;1;2;64,9541160406668;12;1;1;4;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;6;2
640831;237;1;1;1;50,4234259147229;9;1;4;4;2;1;1;2;2;2;2;2;2;1;2;1;1;1;1;1;1; ; ;2
640856;237;3;1;3;85,8053608475051;8;1;4;4;2;1;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
640859;237;1;1;1;106,749695640665;9;1;1;3;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;6;2
640864;237;1;1;1;72,6728403798219;6;1;4;1;2;2;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
640873;237;1;1;1;59,9487723675918;10;1;4;2;2;1;2;2;2;2;1;1;2;2;2;2;2; ; ; ; ; ;1;2
640877;237;1;1;1;80,8919455394596;3;1;7;9;9;2;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
640878;237;1;1;1;69,4584375076365;11;1;1;4;4;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;7;2
640882;237;2;1;2;134,508911075456;12;1;7;3;7;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
640883;237;3;1;3;49,6945923537839;5;1;1;3;2;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;4;2
640890;237;4;1;4;97,4001333069195;11;1;4;1;7;1;2;2;2;2;1;2;2;2;2;1;2; ; ; ; ; ;3;2
640893;237;2;1;2;95,6298613940985;8;1;3;2;7;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640924;237;1;1;1;75,8547425908242;4;1;3;4;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
640925;237;1;1;1;104,066849142816;6;1;4;4;1;1;1;2;1;2;2;1;2;2;2;1;1;1;1;5;2;1; ;2
640927;237;1;1;1;123,6972566778;6;1;7;2;1;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
640938;237;2;1;2;83,0749830488988;11;1;4;4;2;1;1;2;2;2;1;2;2;2;2;1;1;4; ;4; ; ; ;2
640955;237;1;1;1;66,5309736290744;3;1;4;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1; ; ;2
640963;237;1;1;1;83,2534793142527;9;1;4;3;2;1;1;2;1;2;2;2;2;1;2;2;2; ; ; ; ; ;3;2
640969;237;1;1;1;71,0852666822166;2;1;4;1;2;2;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
640971;237;1;1;1;74,8650828796103;7;2;4;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1; ; ;2
640992;237;2;1;2;68,1335416995943;12;1;3;4;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;3; ;2
641029;237;1;1;1;48,7032029633802;8;1;4;3;2;1;1;1;2;2;1;2;2;2;2;1;1;3;1;4;2;1; ;2
641038;237;3;1;3;76,7295315962479;9;1;4;3;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;6;1; ; ;2
641047;237;3;1;3;68,9142160169466;11;1;1;3;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;6;2
641049;237;1;1;1;69,6143393903632;5;1;4;4;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;6;2
641049;237;2;1;2;69,6143393903632;6;1;1;2;5;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;6;2
641054;237;1;1;1;62,1637435240343;8;1;2;3;3;2;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
641182;237;2;1;2;529,813614236905;12;1;4;4;2;2;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
641183;237;1;1;1;415,261927653649;12;1;7;3;2;1;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;8;2
641228;237;2;1;2;67,0312048729043;3;1;4;4;7;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;1;2
641252;237;4;1;4;35,5307285930509;3;1;3;4;2;1;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;7;2
641256;237;1;1;1;37,2727800968223;7;1;7;4;4;2;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
641281;237;2;1;2;189,801147547245;12;1;4;4;2;1;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;4;2
641296;237;1;1;1;205,95884760314;4;1;4;2;2;1;1;2;1;2;1;2;2;1;2;1;1;3;1;4;1; ; ;2
641334;237;1;1;1;83,3861533436676;6;1;4;4;2;1;1;2;2;2;2;1;2;1;2;1;1;1;1;5;2;3; ;2
641381;237;1;1;1;11,58837902861;7;1;7;3;1;2;2;2;2;1;2;2;2;1;2;2;2; ; ; ; ; ;6;2
641518;237;1;1;1;96,7113064921569;10;1;4;4;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
641519;237;2;1;2;78,9815966973035;2;1;3;4;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
641541;237;2;1;2;194,258821953275;4;1;4;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;6;1; ; ;2
641566;237;2;1;2;953,705244248831;11;1;4;4;9;1;2;1;2;2;1;2;2;1;2;2;2; ; ; ; ; ;3;2
641576;237;2;1;2;849,148430685859;6;1;4;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;2;3; ;2
641577;237;1;1;1;823,98445749508;4;1;1;2;5;1;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
641579;237;1;1;1;737,109154584024;5;1;4;3;2;1;2;1;2;2;1;2;2;2;2;2;2; ; ; ; ; ;6;2
641580;237;1;1;1;700,795851404991;4;1;1;3;5;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;7;2
641582;237;1;1;1;768,424609202062;9;1;1;4;5;2;1;2;2;2; ; ; ; ; ;2;1;4; ;2; ; ; ;2
641588;237;3;1;3;889,496643832878;8;1;3;2;5;1;1;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;1;2
641594;237;3;1;3;950,682008286255;10;1;4;2;2;1;2;2;2;2;1;2;2;2;2;2;1;4; ;4; ; ; ;2
641597;237;2;1;2;1280,3488267322;4;1;4;2;2;1;2;2;2;2;2;1;2;2;2;2;1;5; ;4; ; ; ;2
641602;237;1;1;1;875,994814256238;9;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
641603;237;1;1;1;962,989104702999;3;1;1;2;5;2;1;2;2;2; ; ; ; ; ;1;1;2;1;5;1; ; ;1
641604;237;1;1;1;897,041561284601;4;1;4;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;4;2
641617;237;1;1;1;1060,01435399833;9;1;4;3;1;1;1;1;1;2;1;1;2;1;2;2;2; ; ; ; ; ;6;2
641619;237;2;1;2;1055,35825663679;5;1;4;3;2;1;1;1;1;2;1;2;2;2;2;1;1;2;2;1;1; ; ;2
641623;237;1;1;1;1691,31703561079;5;1;7;2;2;2;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
641633;237;2;1;2;76,8612034021308;9;1;4;3;2;1;1;1;2;2;2;1;2;2;2;1;1;5; ;5; ; ; ;2
641644;237;1;1;1;67,223270420687;5;1;4;3;2;1;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
641661;237;3;1;3;92,579333542169;3;1;4;4;2;1;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;6;2
641663;237;1;1;1;119,519410075406;4;1;4;4;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;3;1; ; ;2
641667;237;1;1;1;61,0908790239837;3;1;4;4;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;5;2;3; ;2
641668;237;5;1;5;61,1204546074082;1;1;2;3;2;1;1;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ;1;2
641670;237;1;1;1;58,0644435191235;11;1;3;3;2;1;1;1;2;2;2;1;2;2;2;1;1;2;1;1;1; ; ;2
641670;237;3;1;3;58,0644435191235;4;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
641671;237;1;1;1;71,6335402641152;11;1;7;3;2;1;2;2;2;2;2;2;2;2;2;1;1;4; ;4; ; ; ;2
641679;237;2;1;2;58,616976858607;1;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;1;4; ;2; ; ; ;2
641689;237;1;1;1;49,5970649166222;3;1;4;4;2;2;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;6;2
641689;237;3;1;3;49,5970649166222;5;1;4;3;4;2;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
641691;237;3;1;3;50,7596351250601;11;1;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
641706;237;1;1;1;61,0850273925152;1;1;1;2;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;6;2
641771;237;2;1;2;1726,19511792474;12;1;7;2;11;2;1;2;2;2;2;2;2;2;2;2;1;3;1;5;1; ; ;2
641815;237;1;1;1;1324,97748591039;12;2;1;2;3;2;1;2;2;2; ; ; ; ; ;2;1;1;1;5;2;1; ;2
641859;237;1;1;1;152,821314390378;6;1;4;4;7;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;6;2
641863;237;3;1;3;57,8872498013924;3;1;1;2;2;1;2;2;2;2; ; ; ; ; ;1;1;1;1;2;1; ; ;2
641931;237;1;1;1;261,127823324806;8;1;4;3;2;1;1;1;2;2;2;1;2;2;2;1;1;1;1;4;2;2; ;2
641940;237;5;1;5;166,276584166145;8;1;4;2;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;7;2
641941;237;2;1;2;247,151192183729;3;1;4;1;7;1;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;1;2
641948;237;2;1;2;441,516393242483;12;1;4;2;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;8;2
641969;237;2;1;2;439,936060842325;2;1;1;4;5;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
641979;237;1;1;1;227,910035871731;12;1;4;1;2;1;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
641980;237;3;1;3;303,904677017904;11;1;2;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
642014;237;1;1;1;357,174483862386;5;1;4;4;2;2;1;2;2;2;2;2;2;1;2;1;1;4; ;1; ; ; ;2
642015;237;1;1;1;156,455502066692;10;1;7;3;3;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
642047;237;3;1;3;780,490332443591;6;1;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;10;2
642056;237;2;1;2;50,7441102767386;2;1;3;2;2;1;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;8;2
642063;237;3;1;3;31,5972619207326;10;1;1;3;2;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;6;2
642065;237;5;1;5;38,8599036924523;7;1;4;3;2;1;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
642066;237;1;1;1;49,3693133526516;3;1;4;4;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
642076;237;2;1;2;39,0339309821066;8;1;4;4;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
642086;237;2;1;2;54,6729303726325;11;1;1;3;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
642091;237;1;1;1;52,5320374310687;3;1;3;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;7;2
642091;237;3;1;3;52,5320374310687;6;1;3;2;2;2;1;1;2;2;2;2;2;2;2;1;1;4; ;5; ; ; ;2
642092;237;2;1;2;52,2990935542155;1;1;1;3;2;1;2;2;2;2; ; ; ; ; ;2;1;4; ;5; ; ; ;2
642096;237;3;1;3;43,3775098571464;5;1;4;2;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;5;1; ; ;2
642102;237;1;1;1;51,8900508535164;8;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
642102;237;2;1;2;51,8900508535164;11;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
642114;237;1;1;1;74,7394272136791;10;1;4;3;3;2;2;2;2;1;2;1;2;2;2;2;1;3;1;2;2;1; ;2
642119;237;1;1;1;49,8262848091194;11;2;4;3;2;2;1;2;2;2;1;2;2;2;2;1;2; ; ; ; ; ;8;2
642120;237;1;1;1;47,3089494288286;12;1;1;2;2;1;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
642120;237;2;1;2;47,3089494288286;3;1;4;2;2;2;2;1;2;2;2;1;2;1;2;2;2; ; ; ; ; ;3;2
642122;237;2;1;2;50,7441102767386;2;1;3;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
642124;237;1;1;1;57,0697716260226;3;1;1;3;2;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
642124;237;2;1;2;57,0697716260226;12;1;3;4;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
642127;237;1;1;1;44,4467122737606;5;1;4;2;3;1;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
642127;237;2;1;2;44,4467122737606;7;1;4;3;2;2;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
642130;237;1;1;1;55,3625386767994;6;1;4;4;2;1;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
642134;237;3;1;3;43,8581274424011;1;1;3;3;2;1;1;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
642139;237;1;1;1;52,38938068325;12;1;1;3;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;8;2
642140;237;1;1;1;41,3163493213459;10;1;3;4;2;1;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
642140;237;2;1;2;41,3163493213459;10;1;4;4;2;2;2;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
642141;237;3;1;3;34,2303670807936;6;1;3;3;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2; ;2
642152;237;1;1;1;51,0266107736898;10;1;4;4;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;7;2
642163;237;1;1;1;45,4732984935902;11;1;3;3;2;1;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
642169;237;2;1;2;47,5797976557853;7;1;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;6;2
642175;237;2;1;2;44,4323820173864;5;1;4;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
642176;237;1;1;1;52,38938068325;10;1;3;3;2;2;1;2;2;2;2;1;2;2;2;2;1;5; ;6; ; ; ;2
642180;237;1;1;1;55,3816304774097;6;1;3;4;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
642182;237;2;1;2;49,4777588268743;1;1;3;3;2;2;1;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;4;2
